id,numSentMsg,numUniqueRec,meanMinutesSinceLastMsg,numActiveInInterval,numVisitedLocations,numTraversedBetweenLocations
1690441,130,6,4.62017530255804,26,4,6
327763,56,3,6.073799780184601,50,5,13
1447202,8,2,112.78125,8,4,5
1264105,11,3,147.818359375,9,4,6
1023477,646,62,2.3780511338263755,94,5,36
954277,68,3,2.0449786923669495,62,5,17
1135172,15,3,45.7000732421875,14,3,3
991847,38,3,6.052663333597593,21,5,10
1356646,72,25,56.00023043155687,15,4,6
49352,8,2,74.875,8,4,5
40715,18,3,24.510604858398438,15,4,3
1134427,27,5,10.665504336357117,18,3,7
31954,259,117,6.320314034835064,43,5,12
747926,28,3,14.093355596065521,23,5,10
1990493,27,3,34.62936580181122,23,4,10
988972,1264,159,3.7252902996816415e-9,64,5,24
651835,194,112,16.437507629683296,37,5,22
730966,41,5,6.217236132211838,23,5,13
326406,345,150,14.250005006790616,48,4,10
248850,60,7,45.759426700276165,24,4,7
687983,12,3,136.7431640625,11,5,7
403407,135,83,10.003662154093053,32,4,12
947796,17,2,84.06747436523438,17,4,6
1620771,1204,198,8.233837434090674e-7,70,4,26
705530,10,3,82.95703125,10,4,4
419717,14,3,37.306396484375,14,4,9
1944302,380,234,9.000020504052372,54,5,20
1237157,22,4,10.701753616333008,16,3,5
697375,19,3,39.806427001953125,17,3,7
1990829,290,139,1.0000047683988669,44,4,16
929088,229,103,0.7522888184321352,42,4,9
969766,54,8,45.69689345223469,16,3,5
617164,70,26,7.182853724776583,28,5,9
1288670,2,2,250,2,2,1
367517,441,252,12.000144243249906,69,4,12
1915367,1136,221,5.750000001047738,58,5,19
81525,140,46,30.92567508073428,41,4,13
523641,53,6,23.501740659926938,20,3,3
1516513,22,3,37.982940673828125,22,5,14
890649,39,6,32.110009400435956,19,4,9
1641373,18,3,54.301788330078125,17,5,11
297504,82,7,1.832393069673619,62,5,19
1761397,11,3,24.71484375,11,3,3
473436,49,8,51.066560431772814,15,5,7
170456,1813,255,3.3750686645508217,86,5,27
1742829,182,82,5.250000029803392,43,4,15
168368,65,7,1.4530863745123075,29,4,11
1790391,497,67,11.76783537864685,66,5,17
1624488,56,8,29.991150005688745,24,5,8
392160,34,7,45.673853046493605,16,5,10
2025045,9,2,91.9765625,7,3,3
1440397,16,4,24.18719482421875,11,4,6
1722376,427,113,7.8750070333480835,33,5,14
1296043,83,9,0.05908378244037613,28,3,8
1692925,813,101,0.00005722045898548522,69,5,16
354785,68,8,42.936944545451816,23,5,8
676667,59,3,6.086765823560448,51,5,13
1475268,24,3,87.37340211868286,23,5,9
1857947,58,10,15.256044004138268,18,5,11
1376886,27,5,19.963883757591248,18,5,9
2000496,47,6,22.52083349339921,21,4,14
829943,1412,192,3.019806626980426e-14,92,5,27
281970,143,58,0.7915039300683684,30,4,12
1238953,870,106,6.875,52,5,16
1483705,322,116,2.735351569950808,38,5,16
1581087,824,117,1.53759765625,45,4,17
968489,1622,147,0.5000000000000006,65,5,21
1614952,477,45,1.0000000000019895,24,5,11
260080,38,4,9.30418763695343,33,5,13
1311549,82,4,5.039160043151434,64,5,23
7680,64,4,15.039230758582509,61,4,14
1016471,55,5,3.9328866142472316,25,3,9
94067,320,113,0.006103523078807793,58,5,25
1959300,940,182,2.5000596083700657,80,5,24
709279,67,3,19.22819578626429,65,4,12
1187185,25,3,24.693905472755432,17,5,9
1898040,32,5,16.803194005042315,19,5,9
1049103,47,5,11.20373772059645,16,5,8
349713,114,8,10.927711198895459,31,3,12
72753,136,94,38.26321411319087,34,3,12
1688395,1127,149,0.004096990684051782,60,5,21
1778857,23,3,31.240737915039062,21,5,11
671740,26,3,14.62271910905838,23,5,9
1722100,15,3,61.361328125,15,5,9
127728,13,3,52.1240234375,13,5,8
1568224,387,55,1.000000000000002,26,5,12
1968164,86,6,3.6334199168049572,59,5,26
1312391,1214,111,7.25000000000005,82,5,22
1034322,50,7,1.751602600763288,16,5,9
281976,618,149,9.44067383458605,59,5,22
2071009,65,3,5.228123266934032,58,5,18
673982,145,82,0.5000486375076889,23,4,10
146186,620,90,4.769287109375,72,5,20
894080,20,3,52.979637145996094,18,3,6
844301,24,3,22.909899950027466,23,4,9
285969,774,183,5.378660785423325e-8,76,5,28
2094648,108,19,51.87504959120628,17,4,9
1015390,204,113,25.750001907803117,42,5,11
1334702,24,3,54.972225189208984,24,5,10
1953077,884,108,7.250053405761719,58,4,15
195725,1698,130,16.50000000000002,101,5,27
610043,40,5,54.173382971704996,19,3,10
881585,27,3,23.11249965429306,23,5,14
486030,31,7,27.115303497761488,17,4,5
938700,25,3,73.15826189517975,16,5,10
879932,145,3,60.00259497949458,21,4,7
1950711,84,11,35.54994822131027,14,5,12
1960504,66,4,4.624427098770608,60,5,24
256075,72,4,4.716135674807369,65,5,28
798323,33,4,18.187690431252122,20,5,11
875420,413,94,21.500062942504883,42,5,18
260136,96,3,28.57028651355586,32,5,17
167470,19,3,13.187538146972656,17,5,10
579897,11,5,75.87109375,7,3,3
1760095,42,6,20.49470886481322,20,5,9
52834,307,67,9.02343750000004,28,5,14
856673,16,3,91.42034912109375,14,5,8
1023704,16,3,11.6712646484375,16,5,8
556195,88,4,31.696955010039915,64,5,14
539386,287,142,16.875004715286238,42,5,12
1295719,31,3,18.907755790278316,30,5,17
325925,25,4,55.472620725631714,13,5,9
389456,47,6,55.33619191604646,19,5,10
1759070,15,2,112.644287109375,11,4,7
1678825,250,131,0.0036621691397158585,43,3,8
968918,56,9,41.83148018762589,18,3,5
665331,411,69,2.500000178813943,48,5,24
1614973,100,6,22.317197501217862,73,4,16
521943,15,3,32.538330078125,9,3,4
959137,112,8,8.578179356376632,76,5,23
756207,13,3,67.6748046875,13,5,6
1385104,35,3,23.96761842817068,33,4,14
969451,22,5,65.31428813934326,16,3,10
410505,698,122,4.002563487039879,54,5,21
1057358,62,4,4.185741755189388,56,5,18
1377591,50,5,9.171024633636765,26,5,11
2093498,9,2,10.75,5,3,3
560023,1777,260,0.000013351440429727399,69,5,11
285718,287,183,14.250014096503415,38,5,17
1775015,36,3,45.43252566253068,20,4,10
1143660,23,3,59.540316104888916,20,5,9
406664,1029,151,1.608398450538516,63,5,18
533656,48,6,13.88666549304321,21,4,9
1837235,32,4,11.513955775648355,17,5,9
168789,64,3,4.12930873225384,59,5,13
1207988,73,5,32.54097813687271,65,5,21
1820804,28,3,34.88340009748936,18,5,10
455086,22,5,59.69935894012451,14,3,8
1885017,16,3,22.25860595703125,16,4,6
476635,42,5,24.374588764503642,20,5,12
1651667,13,3,27.9228515625,8,3,4
564829,25,4,22.759694695472717,19,4,6
2023392,42,6,40.15928912143136,21,4,10
550075,83,6,26.16384163415755,65,5,22
1099060,394,55,27.640380859375,23,3,6
234695,529,83,0.0000085830688477612,56,5,16
610522,25,3,25.486860275268555,22,5,15
1440453,67,10,19.058782657795753,18,2,3
1135276,391,40,2.4465407477692245e-10,73,5,25
1437652,359,152,2.108338013291714,47,5,14
919861,48,5,2.8757969379215638,20,4,9
71940,162,3,23.783596098481443,25,5,12
96285,30,4,6.653377767652273,23,4,10
1546612,25,9,41.485002279281616,16,3,5
2067907,53,8,1.510520637634706,20,5,10
687631,190,87,10.531253308086605,38,4,21
184216,64,4,18.7250450001828,61,4,14
1460660,921,118,2.133371062272571e-16,77,5,23
436990,49,6,9.857698316914451,20,5,13
1374949,5,2,96.25,5,2,4
1681146,176,15,1.353519446958713,71,5,16
2001739,76,42,0.000003817066710711148,22,4,6
908932,258,111,1.1718750131039855,53,5,15
391164,103,6,11.866829345880161,73,5,21
357743,94,6,3.4511307041534955,73,5,22
1861533,115,37,6.181423570038551,56,5,19
912624,21,3,26.911951065063477,20,5,12
171132,47,6,64.26082307906006,19,4,5
1826870,17,2,94.19467163085938,14,5,9
637839,8,2,79.03125,6,4,5
1223353,80,6,7.093836406870024,56,5,12
2037361,21,3,49.51995277404785,20,4,11
1412390,63,7,11.258057128859612,10,2,2
1499757,17,3,13.662933349609375,17,4,6
487563,254,162,0.0050916075773841446,37,5,13
1831687,20,3,64.78554916381836,19,5,10
299728,184,114,2.1250120401618915,31,5,10
231643,89,5,6.191683994177366,69,5,19
1367913,26,3,18.22864532470703,22,5,10
2022703,194,4,12.640401976807102,66,5,18
1577179,207,100,0.5011029193019726,32,4,12
490983,192,127,4.3759012846276395,48,5,14
38492,485,81,16.906799316407614,55,5,19
1951444,4,1,174,4,4,3
1982133,108,8,33.25411225005595,31,4,16
1709971,4,1,250,4,2,1
1854039,14,2,61.525634765625,14,5,6
921888,6,2,46.875,6,2,1
365617,3,2,118,3,3,2
195196,350,166,3.6152347149327433,46,5,26
461004,141,8,7.173107338614515,24,3,6
406760,639,67,3.3881317890172014e-19,22,5,12
1188959,7,2,108.40625,6,2,2
476784,31,4,19.58114018663764,20,4,14
529662,93,6,25.5873913193317,72,5,10
1058643,11,2,78.623046875,6,4,5
399762,13,2,54.75390625,13,5,8
1806328,27,4,8.753596663475037,18,5,12
1221080,792,138,0.00020074844371720309,67,5,24
1013417,28,3,30.08369992673397,23,5,11
1306211,5,2,46.125,4,2,2
1776983,4,2,70,4,2,1
474236,225,95,20.57617341283185,51,4,23
383415,96,6,6.989735999823163,70,5,17
231065,97,9,6.711502100799729,26,4,13
1890848,47,5,7.512120214458065,19,4,7
612370,25,3,17.541247844696045,21,5,13
1083322,820,78,4.750000000000117,46,5,17
2067526,28,3,57.92831467092037,27,5,13
4773,44,5,9.717375921315124,24,5,15
453253,419,53,0.024414063227936822,48,4,23
240120,118,6,45.86753420410702,56,4,10
1413464,276,141,2.1453874708059857,52,5,19
800878,112,58,14.93754670396469,21,5,13
117551,16,3,42.45489501953125,16,4,8
1458508,18,3,26.827804565429688,15,4,4
217701,18,3,75.71392822265625,17,5,6
234845,21,3,43.08028602600098,19,5,12
1351556,110,58,76.52798461971761,28,5,10
1000473,83,9,7.195494728856129,66,4,20
2010738,4,2,201.75,4,3,2
1729991,104,9,1.231147834131754,25,5,8
1584300,184,85,0.010720014575785851,25,5,15
1115919,16,3,73.0885009765625,10,5,6
1798740,18,3,52.07447814941406,13,3,6
218421,20,3,45.79412078857422,18,5,13
2036628,158,92,0.25007629429183353,33,4,7
199491,132,28,0.7240851140359155,38,5,17
266303,1129,208,5.500000000000002,57,5,22
249151,24,3,29.564396619796753,19,5,11
2075534,38,5,6.356257166276919,15,3,5
1332876,269,65,9.943867683410645,51,5,10
854868,340,78,5.835937500000935,37,5,17
204236,14,3,9.806884765625,13,4,5
80839,178,70,18.752645493021078,31,5,15
1462794,87,6,33.11676330904143,70,5,11
831739,161,48,0.3671875000000022,13,5,8
1898843,24,7,63.85041832923889,17,5,10
856425,79,4,19.944272347694522,73,5,24
1815158,48,5,9.430054819965804,22,4,14
665399,22,3,25.772507667541504,22,5,10
1507734,220,91,27.936118066318294,66,5,16
1463759,197,118,19.047172549442628,37,4,13
1374345,16,3,38.6961669921875,15,4,8
982050,83,10,4.204710582034947,62,5,21
197541,60,6,1.6632294014275426,23,3,10
1849728,22,3,35.553433418273926,20,4,14
1464565,1025,140,6.500000000000005,52,5,17
108622,163,68,4.943603520136094,43,5,22
860772,389,175,6.726379431784177,59,4,12
1181952,7,2,95,6,3,5
1996676,47,4,2.4103846221482286,21,4,9
1673898,8,3,25.109375,6,4,4
810856,542,66,5.9375,33,5,12
1797161,140,40,33.052174623459806,69,4,17
962171,125,59,6.3710365295740665,36,5,14
269197,77,4,48.32495516834379,69,5,19
1923259,71,4,4.202455987495392,57,5,19
166368,260,153,4.030620765261119,42,5,18
724670,263,31,4.78277587927005,71,5,28
1817165,57,3,5.138312993535796,54,5,20
1393038,24,3,20.17237114906311,21,5,11
1294347,44,6,0.2651657141977921,14,4,7
232620,76,4,2.910947709826586,67,4,13
1948458,222,105,9.824711799621582,45,5,13
165316,63,5,6.615978930306133,28,5,13
2037299,654,121,0.0001831203783240823,60,4,15
2002193,303,88,12.2696456236813,58,4,17
228641,21,3,50.74188995361328,19,5,10
1056227,1044,158,1.0000014305114746,62,5,22
514438,761,193,5.341796875000144,75,5,24
1511484,85,4,4.545731611674331,72,5,19
464613,6,2,148.3125,6,4,3
915555,15,2,16.7384033203125,14,4,8
1000618,16,3,30.280517578125,14,5,11
1144069,342,185,4.720703125000114,54,5,13
1493237,27,3,27.505838811397552,23,5,12
1368148,431,215,2.136657715775229,60,5,32
836515,18,3,23.6759033203125,15,4,10
1466831,65,7,4.477440520620652,23,5,7
1538270,87,7,1.7360712315723508,27,4,10
1531050,9,5,30.453125,5,2,2
300760,57,5,17.881016561513484,20,4,7
1723831,196,113,9.704834074717763,32,5,14
1669211,254,68,0.6334375293672887,55,4,14
1752009,18,7,42.976287841796875,11,5,7
177052,504,207,1.2695188523148317,69,5,25
928491,19,4,21.754730224609375,16,4,7
862889,5,2,102.125,5,3,2
2037429,135,6,24.240096177785283,66,5,19
492765,16,3,9.63543701171875,15,5,10
2049819,241,110,5.256713166833364,57,5,26
1434748,14,2,64.903564453125,10,3,7
1165217,399,64,68.5,13,5,9
682722,166,101,0.0018054097903643653,33,5,16
1731611,26,3,49.12051206827164,23,5,14
73941,393,67,2.002710275433401,63,4,14
681480,20,3,39.18224334716797,15,5,11
584017,322,144,16.23730511963388,62,5,15
413484,62,7,10.98198710340377,25,5,11
1822104,271,136,0.0647842288023952,40,5,15
1967504,26,3,30.11970603466034,24,5,15
770923,6,2,198.875,6,3,3
294394,77,4,28.269312478095948,68,5,20
348911,456,46,10.500000000000185,67,5,15
2087596,82,4,24.37815639777166,69,4,20
1757903,21,3,12.36886978149414,20,5,11
1261887,78,9,3.118998123764563,63,5,17
1199860,102,8,0.7974206912984394,28,4,8
1154392,15,3,50.2882080078125,12,4,5
121980,17,3,48.43170166015625,17,2,8
2010970,64,6,43.43093683663229,29,5,14
1961065,92,9,29.456238443045297,71,5,20
1190250,9,2,9.3359375,6,3,3
1073497,92,26,1.2070361245587697,29,3,11
1730737,981,139,1.1944090998630886e-18,102,5,26
211669,621,245,9.625000953706603,70,4,14
1915992,244,148,5.046817701921101,46,5,18
577784,22,4,46.9787073135376,21,4,11
1711922,327,2,56.50561249350725,30,3,4
191538,22,5,76.14298820495605,15,5,8
1156947,18,3,60.53654479980469,17,5,8
96504,71,3,4.971094575796814,64,5,14
1991125,43,7,0.7960354134565932,24,4,8
999107,505,231,10.000137329101577,50,4,13
584464,284,88,0.6195573806944594,52,4,17
1324567,264,56,0.744537356429646,43,5,12
966528,100,67,0.5000090599560281,11,4,7
1968885,90,8,7.533318227366434,31,3,10
752231,9,2,46.1015625,9,4,5
1392770,9,4,55.84375,8,5,7
1282445,510,56,3.3984375,70,5,22
1225068,69,4,4.070076842933293,58,5,21
1508367,88,5,7.660036990478483,73,5,16
795970,83,4,19.127129383609358,74,5,28
814523,261,156,12.750006113579731,44,5,24
1771188,26,6,62.60342329740524,21,4,6
741636,6,2,203.6875,6,3,3
718607,600,64,21.75000000000001,89,5,38
2052720,20,3,22.05066680908203,20,4,9
634474,10,2,83.22265625,10,4,7
1566005,47,5,25.09678426040395,23,3,3
390019,117,65,0.2500250339784063,27,4,12
809175,509,266,7.137604094205023,75,5,16
306905,265,175,7.2527046204262575,46,5,26
233251,343,152,3.3450655958149698,64,5,25
1807033,25,5,4.541117191314697,12,4,5
746567,29,5,45.760653257369995,16,2,5
1078699,186,86,9.308593794704507,41,5,17
1003120,7,2,125.96875,7,4,6
219567,56,6,2.246992711882074,24,5,11
983958,27,8,16.505951046943665,17,4,8
1836750,45,7,21.861438016236434,24,4,13
1108165,62,4,4.927141207612691,58,5,19
1075377,64,3,6.516472679834704,61,5,22
757845,780,175,4.00010108947754,75,5,20
770804,84,8,1.0710488148523252,60,5,14
1473832,52,3,52.61731338586003,19,4,7
1491271,68,3,4.650179158426225,52,5,9
216531,34,5,51.1210034545511,20,4,11
1120259,349,110,2.068360859808263,59,5,21
1574042,16,3,67.464111328125,13,4,8
1186904,594,250,10.221679732204361,64,5,18
1585206,2,2,211,2,2,1
765755,71,4,11.345772450989854,59,5,22
1522082,20,3,30.88790512084961,19,4,10
2037221,221,120,6.750044558197295,37,4,9
1906865,350,81,1.319482142105746,49,5,13
651242,26,3,24.516360461711884,20,5,8
1609012,358,38,1.0259100235999057e-9,22,5,9
1642096,19,3,39.32951354980469,18,4,8
1343302,7,2,66.4375,6,4,3
855137,53,7,17.8287216992414,21,3,9
1027276,30,6,45.57278864085674,15,3,5
441038,49,5,30.160012773539037,26,4,12
1854510,34,3,6.003795268014073,26,5,18
1479240,87,7,0.2985522935428349,27,5,11
82707,9,2,218.7421875,6,3,2
309835,16,3,19.90350341796875,15,5,8
1951,75,4,31.195837110948094,67,5,27
1022772,1365,146,11.375065684318542,77,5,24
1320098,61,6,4.1184809877757695,23,5,11
924388,77,6,17.39423668058808,25,5,12
1675130,55,5,6.792250184697025,23,4,14
1614738,124,5,11.899375602159386,76,5,19
20098,77,7,4.5004921001391445,13,5,6
1574554,94,6,5.074557530194716,68,5,16
639148,18,2,43.845947265625,15,4,9
549257,13,2,49.302734375,13,4,10
1057485,20,3,43.346073150634766,19,3,9
1060430,211,66,29.75099343061447,22,4,12
328350,11,2,51.681640625,10,4,5
1456081,71,6,16.094596272360086,21,5,7
1689151,76,4,21.098195153908847,65,5,20
573959,15,3,29.223876953125,13,4,7
365848,20,3,92.58717727661133,17,5,11
1732916,393,196,57.56250098353485,60,5,21
2048537,7,2,50.375,5,3,2
1558676,136,66,5.679687650876659,36,5,13
851555,257,128,4.750000000545697,50,5,17
1445101,96,8,2.439270171257887,32,4,15
2085568,250,145,9.506240847229492,42,5,18
1166122,900,117,9,96,4,23
2044640,1170,81,13.5703125,54,5,18
57021,62,3,4.425367065528921,56,4,10
317825,69,7,0.37779096625568814,25,4,6
1080888,18,3,25.437179565429688,13,4,11
1606701,49,9,2.0704340809867716,20,5,11
1565633,12,3,31.419921875,12,4,5
442914,61,4,6.19484895513516,54,5,13
1375098,160,86,9.151428222717186,37,5,16
1753569,79,9,2.719032778498655,21,3,9
440632,691,126,2.244430541993097,72,4,19
2064613,79,4,17.156441619399715,70,5,25
872624,70,3,8.939770494862334,65,5,19
1273281,1341,132,1.5000000000000995,79,5,16
1485118,97,31,15.453125000062425,20,5,13
1684086,353,183,4.672477781103236,69,4,28
1956928,132,10,17.221390621474725,37,5,13
781978,708,46,4.291678123991005e-12,70,5,24
12030,29,3,28.190218076109886,23,4,13
1703550,23,3,35.4091796875,21,4,12
1488954,72,4,28.623362562864976,66,5,24
710382,61,7,14.000388843185965,22,5,10
1660313,45,3,72.61265618234233,19,5,13
1051684,64,4,16.28474890961138,60,5,16
1209234,62,47,8.838415146098214,16,4,8
569764,82,6,1.9253546063279479,62,5,22
368533,156,72,1.0055194497200388,36,4,15
268563,48,10,24.884554362173944,16,3,9
2059292,344,43,0.00003814697265632953,25,5,15
191735,8,2,47.40625,8,4,4
1103750,61,3,3.6922230934608513,59,5,18
611287,5,2,47,5,3,3
1953871,89,6,5.1844277588447145,63,5,16
175040,31,7,30.273953525349498,17,4,8
1022072,71,4,4.598358008085415,63,5,21
1662990,21,7,65.47198486328125,12,3,8
1952157,29,5,33.509626157581806,15,4,6
580785,717,131,6.938232421875057,77,5,20
667963,125,8,7.714906639552405,29,4,14
1855670,74,3,11.07667623711325,64,5,13
620119,212,23,20.634226271045463,80,5,18
1083901,964,168,5.75,98,5,30
2002872,69,5,4.327044620267789,59,5,26
304586,81,6,18.122100036715434,61,4,21
162328,17,3,34.607177734375,15,5,9
1923192,398,45,3.4106051316485197e-12,24,4,7
2007515,47,6,33.41131510530738,20,4,8
1401585,61,7,25.425646003999518,20,4,8
1711044,76,4,10.209033983921328,64,5,22
1381084,5,2,31.125,5,3,3
2037687,37,5,4.232790977926925,21,4,13
1527648,82,9,4.157364706136385,27,5,11
171566,464,46,0.0019540068751666695,66,5,26
1027483,14,4,16.11767578125,7,3,2
862848,44,6,10.20293748353106,12,3,7
1713332,73,5,5.662727138897532,63,4,13
2065333,13,3,136.59521484375,10,4,8
1862216,153,11,6.5117235677591285,24,4,10
1594506,56,3,2.8866558588141387,52,5,19
1878171,538,46,1.289306640625,72,5,27
1971223,193,130,17.479736408219054,36,5,20
2025656,25,3,44.521607756614685,22,4,13
22405,81,6,4.756228646020613,58,3,8
1552550,384,183,1.484376676408374,48,4,19
2043641,18,2,41.59526062011719,17,5,13
140935,248,43,11.25000000000091,27,5,14
1646340,12,5,1.5029296875,7,2,1
1238599,598,92,1.0007879941514538e-9,85,5,28
332566,37,5,8.043294900708133,22,5,14
1501470,15,3,51.688232421875,12,5,9
1344899,67,7,3.5005536898512464,21,5,10
143153,135,61,6.3427734563120595,29,5,14
382206,11,2,26.283203125,10,4,4
1080514,16,3,34.57196044921875,13,3,6
215422,31,3,15.024426748976111,29,5,16
1322226,697,44,33.8515625003638,84,5,17
432979,77,5,11.10745125897525,64,5,21
408169,221,97,0.3098955158846535,46,5,18
684997,76,4,3.999708043199398,68,5,8
256389,210,157,19.187516212557966,26,5,10
963148,686,58,2.4156227018679033e-9,43,5,15
1028085,199,107,25.66656678917343,35,3,12
239133,406,59,0.000023484230410986132,49,5,26
69337,44,6,4.249973327811858,20,4,8
230553,13,2,83.13134765625,13,5,9
508780,492,43,0.000251770019531263,37,5,16
1906057,20,3,26.085620880126953,18,5,7
848245,33,7,44.73691244563088,17,5,10
1781546,137,10,0.6098335064656988,30,2,5
42014,79,9,0.6517985951227487,16,2,5
72254,7,2,51.03125,7,3,3
279658,20,3,24.479660034179688,17,4,7
380073,24,5,89.80785584449768,14,5,9
1699336,18,5,45.918304443359375,13,3,6
13354,11,3,36.01953125,11,5,7
1998752,305,62,0.5000109672969089,38,5,20
1089795,29,9,33.299466736614704,20,5,10
1138286,395,214,0.00006111341335568484,49,5,21
675616,524,43,3.98606062379514e-7,30,4,13
785868,79,4,4.405070818773184,66,5,19
1356350,129,80,7.906252145784492,38,5,14
591820,767,96,1.5000000008294765,84,5,31
721425,71,4,6.877945469740659,61,5,14
794494,371,186,10.22859954921826,57,3,12
330806,50,8,120.98922423896369,19,4,14
807812,209,118,11.062501192100854,36,4,19
1031930,27,3,21.707474648952484,21,4,12
2000782,46,6,3.8700728036164946,21,4,7
1479205,465,45,3.0000000000046896,35,5,18
1179694,95,9,20.002717182411295,20,5,11
1799299,181,63,49.7558613307865,15,5,8
835362,82,4,3.2155540561129934,67,5,20
628864,18,3,26.072662353515625,15,5,8
1556239,309,44,0.045898437500007404,81,5,20
1163644,5,2,138.125,5,3,2
522186,60,3,6.289537395555096,56,5,20
646337,20,6,34.028053283691406,14,4,6
181968,32,6,9.982316173613071,14,4,5
120394,716,46,10.375000036787242,71,5,30
1106024,275,114,4.000061039119018,54,5,20
81090,611,63,0.5,30,5,12
459917,82,4,4.820000550626349,69,5,25
217208,42,6,5.662635429080183,21,3,9
1295630,5,2,127.125,5,2,3
513541,29,10,77.19554147869349,12,3,3
403947,41,7,5.042181235025055,21,5,14
909165,71,5,4.843372361350244,64,5,18
1006879,208,115,0.03889261989392434,44,4,13
1660198,470,65,10.500000001114131,51,5,13
1375106,64,10,34.09092973651086,24,4,14
538711,11,2,78.541015625,10,4,5
1629728,15,3,15.8753662109375,15,5,7
1670498,148,3,35.59497118369114,20,5,12
1112414,158,2,68.38284352424682,13,1,0
1243126,339,164,12.937686923189176,46,4,12
1967677,711,46,24.37664419412613,78,5,30
1453207,89,6,3.1395878527375896,65,5,20
2025534,232,104,0.00022888246894593555,46,5,16
848800,95,63,0.001268267638147913,25,5,14
1650280,69,4,4.3283004313290885,64,5,21
1630646,658,46,2.7500000000011084,76,5,25
1725042,263,143,5.437772751320593,46,5,17
95450,17,4,73.08929443359375,11,4,8
1207949,30,3,70.18464961647987,21,5,12
520046,5,2,154.75,5,3,4
1435666,9,2,155.5390625,9,4,5
2047018,59,8,22.007437374433348,17,4,7
2028347,15,4,36.098388671875,14,4,7
714076,32,8,36.01740647852421,15,4,6
1932440,16,3,31.415771484375,15,4,11
1382854,59,4,5.293313848991154,51,5,12
824041,107,59,14.876067771507223,34,4,14
1829837,667,62,3.4218750000000107,51,5,21
1611198,90,5,3.5636626762820995,71,5,20
43833,122,6,4.437141900494584,72,5,21
1200858,4,2,206.75,4,3,2
1401754,13,3,24.57666015625,12,5,6
656123,62,3,3.850252405281016,60,4,12
2025920,200,70,0.9609933645953246,37,5,13
1937995,301,40,3.2031387090682983,30,5,16
119477,117,20,23.217735290617536,66,5,19
1810447,165,92,11.00001574493947,40,5,12
457590,113,8,0.35602155957924264,30,5,14
1367258,110,6,9.361577066537782,73,5,13
1696753,322,181,0.0007629435276991642,38,4,11
443085,31,5,28.7744818367064,17,4,6
833313,466,43,0.00018787384033203648,34,5,19
1051814,71,4,9.564699478168833,59,5,12
1427861,11,3,86.423828125,11,3,4
1845254,17,6,35.1700439453125,13,4,6
1515197,82,4,4.667968165005111,70,5,26
480467,219,121,3.861328249210146,43,3,11
1458789,2,1,231,2,2,1
895792,39,3,21.54440806007915,18,4,3
1802636,587,77,22.500000000000032,86,5,28
1562922,59,3,4.56394826705232,53,5,17
1156938,755,78,1.5000000045984367,81,5,24
1942851,63,7,0.23276746105399412,21,5,11
432035,196,5,22.541039988866153,28,5,13
1067283,67,3,12.786433257549003,63,5,14
1581911,248,131,7.757918119439831,48,3,10
814577,88,4,4.86039130184826,67,5,19
1264051,8,2,61.515625,7,3,4
810862,308,127,0.05761719495058061,53,5,25
2013638,7,2,120.125,6,3,4
813863,255,52,9.500213656576534,46,5,13
174974,1150,197,8.762944614233669e-24,76,5,18
1221753,347,44,2.5017543592298352e-11,68,5,22
522415,15,3,39.32568359375,12,4,6
358018,126,58,23.39843760337684,27,5,11
524922,16,4,5.16436767578125,15,4,6
726680,15,3,25.075439453125,14,4,11
715332,34,2,32.44381350162439,17,3,5
1757396,27,5,7.189846932888031,16,3,3
1768165,112,4,5.813480497352445,12,4,3
1016199,9,2,115.421875,8,4,4
1698002,7,2,99.875,7,4,5
496882,138,56,31.771485351735464,30,5,15
725559,138,10,0.08519748600569302,21,4,8
612324,130,33,16.50000003335299,18,4,10
716589,13,3,48.5341796875,12,4,6
984067,54,8,0.6133276150615654,17,5,8
1151723,29,3,15.255315773189068,27,5,14
1594599,28,3,4.935703605413437,23,5,14
1984991,21,6,37.33943748474121,17,4,8
135664,37,3,36.98353285121266,33,5,13
51523,98,9,1.1880550440712712,21,5,11
311118,16,5,40.09197998046875,14,3,6
1504153,124,38,12.735717790201354,38,4,13
1379144,21,6,51.86933135986328,13,4,4
545196,30,2,88.5271623171866,13,4,5
292773,58,8,85.2916096953642,19,4,6
1468887,59,4,4.708155789541021,53,5,18
883742,376,55,0.41719579696655273,22,5,12
1721744,372,154,0.00024473667200941573,57,5,26
323527,8,2,65.5,7,3,2
341110,74,5,1.6120242037631929,57,5,13
645418,20,3,51.81029510498047,18,5,11
1328062,172,73,56.301330579288056,41,4,14
1135949,120,61,5.773441423922918,33,5,13
9924,79,4,5.169300632234831,74,5,16
1883669,67,42,0.00012731554181400213,11,4,5
1703093,14,2,107.892578125,11,3,6
618091,177,101,9.726563081159316,36,5,18
1087254,69,4,4.7962544272076455,57,5,24
1253108,42,8,17.853777622673988,23,4,9
13052,99,54,25.71972679719329,28,5,15
698208,220,143,13.409181594848633,31,5,17
649155,65,4,3.5529611480873524,58,4,16
1977815,1298,88,3,75,5,31
799114,19,5,4.159278869628906,12,3,3
1984229,78,4,4.855572499928863,70,5,18
2081811,298,44,37.36291503907114,27,5,17
1664957,1075,131,7.062500000000008,58,5,17
1932228,84,4,14.166744386340968,73,5,13
2088376,19,3,19.72191619873047,16,3,7
1548473,12,2,56.95703125,11,3,5
135051,263,159,5.4375015795329755,46,5,20
